relative_path,html_url,path,commit_id,line,bug_type,priority,comment_or_not,token,proxy
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,72,VA_FORMAT_STRING_USES_NEWLINE,2,TRUE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,74,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,75,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,84,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,125,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,127,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,128,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,132,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,46,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,47,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,48,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,99,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,100,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,101,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,167,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidClientMethodTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,181,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidProxyTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,30,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,androidgen/src/main/java/com/azure/autorest/android/template/AndroidProxyTemplate.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,41,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,505,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,540,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,545,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,568,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,572,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,576,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,580,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,584,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ClientMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,588,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ProxyMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,88,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ProxyMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,180,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ProxyMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,184,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ProxyMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,189,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ProxyMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,193,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
Azure/autorest.java/969/report.json,https://github.com/Azure/autorest.java/pull/969/files,javagen/src/main/java/com/azure/autorest/mapper/ProxyMethodMapper.java,6656f40d1264c540fd5f39f458d9aa40f71ad242,194,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
DavidZhar/2020-12-otus-java-Zharnitskiy/9/report.json,https://github.com/DavidZhar/2020-12-otus-java-Zharnitskiy/pull/9/files,hw15/src/test/java/ru/otus/listener/homework/HistoryListenerTest.java,0657a0331f19e5ade3228b4ee03bec487b450351,18,NM_METHOD_NAMING_CONVENTION,3,TRUE,,
SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/35/report.json,https://github.com/SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/pull/35/files,LabJavaIO/src/main/java/ch/heigvd/res/labio/impl/Application.java,973334ef831f2acf36ba6e690575b1677c946dc8,135,DM_STRING_VOID_CTOR,2,TRUE,,
SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/45/report.json,https://github.com/SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/pull/45/files,LabJavaIO/src/main/java/ch/heigvd/res/labio/impl/explorers/DFSFileExplorer.java,dad67d2f99732c811ed7bd2f150b42ab17ce3e59,28,NM_METHOD_NAMING_CONVENTION,5,TRUE,,
SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/45/report.json,https://github.com/SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/pull/45/files,LabJavaIO/src/main/java/ch/heigvd/res/labio/impl/explorers/DFSFileExplorer.java,dad67d2f99732c811ed7bd2f150b42ab17ce3e59,32,NM_METHOD_NAMING_CONVENTION,3,FALSE,,
SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/45/report.json,https://github.com/SoftEng-HEIGVD/https-github.com-SoftEng-HEIGVD-Teaching-HEIGVD-RES-2021-Labo-Java-IO/pull/45/files,LabJavaIO/src/main/java/ch/heigvd/res/labio/impl/explorers/DFSFileExplorer.java,dad67d2f99732c811ed7bd2f150b42ab17ce3e59,46,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
DmitryLapitsky/2020_12_OTUS_java_Lapitsky/10/report.json,https://github.com/DmitryLapitsky/2020_12_OTUS_java_Lapitsky/pull/10/files,hw07/src/main/java/ru/otus/listener/ListenerPrinter.java,1e9bc8975d2838abf64c205aab05913e70e6ea34,9,VA_FORMAT_STRING_USES_NEWLINE,2,TRUE,,
hapifhir/hapi-fhir/2450/report.json,https://github.com/hapifhir/hapi-fhir/pull/2450/files,hapi-fhir-jpaserver-cql/src/main/java/ca/uhn/fhir/cql/common/provider/LibraryContentProvider.java,e0075cfca72c06b8ab8b4864c07a20c77c4d20e6,32,NM_SAME_SIMPLE_NAME_AS_INTERFACE,2,TRUE,,
me-kry-student-task-checker/stc-main/22/report.json,https://github.com/me-kry-student-task-checker/stc-main/pull/22/files,backend/course-service/src/main/java/hu/me/iit/malus/thesis/course/controller/CourseController.java,01bf16f7128b316f4008c123a312b280dcbd2618,51,NM_METHOD_NAMING_CONVENTION,5,TRUE,,
ftsrg/theta/108/report.json,https://github.com/ftsrg/theta/pull/108/files,subprojects/xta/xta-analysis/src/main/java/hu/bme/mit/theta/xta/analysis/XtaAction.java,a5607f3bcaf250a7a169f00cfd29a25be42b41f4,59,NM_METHOD_NAMING_CONVENTION,5,TRUE,,
ftsrg/theta/108/report.json,https://github.com/ftsrg/theta/pull/108/files,subprojects/xta/xta-testgen/src/main/java/hu/bme/mit/theta/xta/testgen/XtaTestGenerator.java,a5607f3bcaf250a7a169f00cfd29a25be42b41f4,183,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
thesamebox/Lesson_7_8/6/report.json,https://github.com/thesamebox/Lesson_7_8/pull/6/files,client/src/main/java/client/Controller.java,369a682a10bbe2f581a8ce99008b36a642fe7f4d,224,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,TRUE,,
thesamebox/Lesson_7_8/6/report.json,https://github.com/thesamebox/Lesson_7_8/pull/6/files,server/src/main/java/AuthService.java,369a682a10bbe2f581a8ce99008b36a642fe7f4d,2,NM_METHOD_NAMING_CONVENTION,3,TRUE,,
thesamebox/Lesson_7_8/6/report.json,https://github.com/thesamebox/Lesson_7_8/pull/6/files,server/src/main/java/AuthServiceSQLite.java,369a682a10bbe2f581a8ce99008b36a642fe7f4d,6,NM_METHOD_NAMING_CONVENTION,3,FALSE,,
thesamebox/Lesson_7_8/6/report.json,https://github.com/thesamebox/Lesson_7_8/pull/6/files,server/src/main/java/ClientHandler.java,369a682a10bbe2f581a8ce99008b36a642fe7f4d,55,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
thesamebox/Lesson_7_8/6/report.json,https://github.com/thesamebox/Lesson_7_8/pull/6/files,server/src/main/java/SimpleAuthServiceSQLite.java,369a682a10bbe2f581a8ce99008b36a642fe7f4d,40,NM_METHOD_NAMING_CONVENTION,2,FALSE,,
thesamebox/Lesson_7_8/6/report.json,https://github.com/thesamebox/Lesson_7_8/pull/6/files,server/src/main/java/server.java,369a682a10bbe2f581a8ce99008b36a642fe7f4d,14,NM_CLASS_NAMING_CONVENTION,2,TRUE,,
thesamebox/Lesson_7_8/4/report.json,https://github.com/thesamebox/Lesson_7_8/pull/4/files,client/src/main/java/client/Controller.java,67dcedba0e08a9a5a3e501697b74980e04067791,224,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,TRUE,,
thesamebox/Lesson_7_8/4/report.json,https://github.com/thesamebox/Lesson_7_8/pull/4/files,server/src/main/java/AuthService.java,67dcedba0e08a9a5a3e501697b74980e04067791,2,NM_METHOD_NAMING_CONVENTION,3,TRUE,,
thesamebox/Lesson_7_8/4/report.json,https://github.com/thesamebox/Lesson_7_8/pull/4/files,server/src/main/java/AuthServiceSQLite.java,67dcedba0e08a9a5a3e501697b74980e04067791,6,NM_METHOD_NAMING_CONVENTION,3,FALSE,,
thesamebox/Lesson_7_8/4/report.json,https://github.com/thesamebox/Lesson_7_8/pull/4/files,server/src/main/java/ClientHandler.java,67dcedba0e08a9a5a3e501697b74980e04067791,48,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
thesamebox/Lesson_7_8/4/report.json,https://github.com/thesamebox/Lesson_7_8/pull/4/files,server/src/main/java/SimpleAuthServiceSQLite.java,67dcedba0e08a9a5a3e501697b74980e04067791,40,NM_METHOD_NAMING_CONVENTION,2,FALSE,,
thesamebox/Lesson_7_8/5/report.json,https://github.com/thesamebox/Lesson_7_8/pull/5/files,client/src/main/java/client/Controller.java,be8815fdbf4994b5a6299fbfd56b7818e41d7e15,224,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,TRUE,,
thesamebox/Lesson_7_8/5/report.json,https://github.com/thesamebox/Lesson_7_8/pull/5/files,server/src/main/java/AuthService.java,be8815fdbf4994b5a6299fbfd56b7818e41d7e15,2,NM_METHOD_NAMING_CONVENTION,3,TRUE,,
thesamebox/Lesson_7_8/5/report.json,https://github.com/thesamebox/Lesson_7_8/pull/5/files,server/src/main/java/AuthServiceSQLite.java,be8815fdbf4994b5a6299fbfd56b7818e41d7e15,6,NM_METHOD_NAMING_CONVENTION,3,FALSE,,
thesamebox/Lesson_7_8/5/report.json,https://github.com/thesamebox/Lesson_7_8/pull/5/files,server/src/main/java/ClientHandler.java,be8815fdbf4994b5a6299fbfd56b7818e41d7e15,48,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
thesamebox/Lesson_7_8/5/report.json,https://github.com/thesamebox/Lesson_7_8/pull/5/files,server/src/main/java/SimpleAuthServiceSQLite.java,be8815fdbf4994b5a6299fbfd56b7818e41d7e15,40,NM_METHOD_NAMING_CONVENTION,2,FALSE,,
thesamebox/Lesson_7_8/5/report.json,https://github.com/thesamebox/Lesson_7_8/pull/5/files,server/src/main/java/server.java,be8815fdbf4994b5a6299fbfd56b7818e41d7e15,16,NM_CLASS_NAMING_CONVENTION,2,TRUE,,
Adobe-Marketing-Cloud/asset-share-commons/584/report.json,https://github.com/Adobe-Marketing-Cloud/asset-share-commons/pull/584/files,core/src/test/java/com/adobe/aem/commons/assetshare/content/renditions/download/impl/AssetRenditionsDownloadServletTest.java,12ec5c213e2d8f02ec045de5cb776242a1a8a8e9,129,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,TRUE,,
highlandervova/demo/4/report.json,https://github.com/highlandervova/demo/pull/4/files,src/main/java/service/OptionService.java,2d02171dda261808195458681d3d7d8665b45532,43,DMI_RANDOM_USED_ONLY_ONCE,1,TRUE,,
highlandervova/demo/4/report.json,https://github.com/highlandervova/demo/pull/4/files,src/main/java/service/UserService.java,2d02171dda261808195458681d3d7d8665b45532,22,DMI_RANDOM_USED_ONLY_ONCE,1,FALSE,,
ErvaErgul/Erva/1/report.json,https://github.com/ErvaErgul/Erva/pull/1/files,InternationalFlight/button2.java,777c422129a76ff2be5e517ea66acb1a62b91b88,10,NM_CLASS_NAMING_CONVENTION,3,TRUE,,
AndrewCMoore/Software-Security-Metrics-Calculator/50/report.json,https://github.com/AndrewCMoore/Software-Security-Metrics-Calculator/pull/50/files,src/Report_Generation/GenerateHTML.java,1312b80043d0420275ff3f762bebc5abf7d4b31e,604,NM_METHOD_NAMING_CONVENTION,2,TRUE,,
agonyforge/arbitrader/359/report.json,https://github.com/agonyforge/arbitrader/pull/359/files,src/main/java/com/r307/arbitrader/service/NotificationServiceImpl.java,d4cbcbe2b6654567fbb6bac8bbf8aa0cea78d030,105,VA_FORMAT_STRING_USES_NEWLINE,2,TRUE,,
agonyforge/arbitrader/359/report.json,https://github.com/agonyforge/arbitrader/pull/359/files,src/main/java/com/r307/arbitrader/service/NotificationServiceImpl.java,d4cbcbe2b6654567fbb6bac8bbf8aa0cea78d030,136,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
IDoGeEeeeI/Dz-1/1/report.json,https://github.com/IDoGeEeeeI/Dz-1/pull/1/files,Rain1/src/main/java/Less1.java,f80a70c3b25ab4f9a5ac593196e13233e50e08b0,9,CNT_ROUGH_CONSTANT_VALUE,1,TRUE,,
IDoGeEeeeI/Dz-1/1/report.json,https://github.com/IDoGeEeeeI/Dz-1/pull/1/files,src/main/java/Naf.java,f80a70c3b25ab4f9a5ac593196e13233e50e08b0,9,CNT_ROUGH_CONSTANT_VALUE,1,FALSE,,
f-lab-edu/careers/5/report.json,https://github.com/f-lab-edu/careers/pull/5/files,src/test/java/com/dev/careers/service/CuratorServiceTest.java,510ae49d3333d145e68c5bec8b2d78062e813b36,20,NM_METHOD_NAMING_CONVENTION,2,TRUE,,
rdsaliba/notorious-eng/294/report.json,https://github.com/rdsaliba/notorious-eng/pull/294/files,JavaFXUserInterface/src/main/java/utilities/UIUtilities.java,e962b9b34967fcfede93e5fa37f1c2616463b77d,160,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,TRUE,,
rdsaliba/notorious-eng/294/report.json,https://github.com/rdsaliba/notorious-eng/pull/294/files,JavaFXUserInterface/src/main/java/utilities/UIUtilities.java,e962b9b34967fcfede93e5fa37f1c2616463b77d,227,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,FALSE,,
Vsevolod9698/Avenga/11/report.json,https://github.com/Vsevolod9698/Avenga/pull/11/files,src/main/java/TestBrowser/PageObjectTest.java,be47b492690c642b712eb199770e6262cbf0460d,75,NM_METHOD_NAMING_CONVENTION,2,TRUE,,
Vsevolod9698/Avenga/14/report.json,https://github.com/Vsevolod9698/Avenga/pull/14/files,src/test/java/AssuredTest.java,6a125090dc6b3701d82126083795786d414249b1,11,NM_METHOD_NAMING_CONVENTION,2,TRUE,,
l0197d/Java.HW-3.4.1/2/report.json,https://github.com/l0197d/Java.HW-3.4.1/pull/2/files,src/test/java/ru/netology/manager/AfishaManagerTest.java,03dc0d306dd7d3d583290bdcea5903967835ceaa,54,NM_METHOD_NAMING_CONVENTION,3,TRUE,,
Hurence/logisland/574/report.json,https://github.com/Hurence/logisland/pull/574/files,logisland-components/logisland-services/logisland-service-elasticsearch/logisland-service-elasticsearch_7_x-client/src/main/java/com/hurence/logisland/service/elasticsearch/ElasticsearchRecordConverter.java,22a433ab75df3ef948d8a0d765964c19b44b354b,44,DM_STRING_CTOR,2,TRUE,,
JakeWharton/dagger-reflect/214/report.json,https://github.com/JakeWharton/dagger-reflect/pull/214/files,reflect/src/main/java/dagger/reflect/ReflectiveAssistedFactoryLookupFactory.java,2f99a89ce59040a2e027655e528a017d14a75f68,36,VA_FORMAT_STRING_USES_NEWLINE,2,TRUE,,
JakeWharton/dagger-reflect/214/report.json,https://github.com/JakeWharton/dagger-reflect/pull/214/files,reflect/src/main/java/dagger/reflect/ReflectiveAssistedFactoryLookupFactory.java,2f99a89ce59040a2e027655e528a017d14a75f68,133,VA_FORMAT_STRING_USES_NEWLINE,2,FALSE,,
ducdai1994/ac/1/report.json,https://github.com/ducdai1994/ac/pull/1/files,src/com/ducdai/strust/gitttt.java,12a817200d0a44ea252196ac3ce7c8e8fb1b0496,3,NM_CLASS_NAMING_CONVENTION,2,TRUE,,
ducdai1994/ac/1/report.json,https://github.com/ducdai1994/ac/pull/1/files,src/com/ducdai/strust/testgit.java,12a817200d0a44ea252196ac3ce7c8e8fb1b0496,3,NM_CLASS_NAMING_CONVENTION,2,FALSE,,
crackCodeLogn/diurnal-dbi-service/1/report.json,https://github.com/crackCodeLogn/diurnal-dbi-service/pull/1/files,src/main/java/com/vv/personal/diurnal/dbi/config/DbiConfig.java,6e961afaa8a0145c8e3fe9995bb1de1724b49803,57,NM_METHOD_NAMING_CONVENTION,5,TRUE,,
crackCodeLogn/diurnal-dbi-service/1/report.json,https://github.com/crackCodeLogn/diurnal-dbi-service/pull/1/files,src/main/java/com/vv/personal/diurnal/dbi/config/DbiConfig.java,6e961afaa8a0145c8e3fe9995bb1de1724b49803,64,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
crackCodeLogn/diurnal-dbi-service/1/report.json,https://github.com/crackCodeLogn/diurnal-dbi-service/pull/1/files,src/main/java/com/vv/personal/diurnal/dbi/config/DbiConfig.java,6e961afaa8a0145c8e3fe9995bb1de1724b49803,71,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
crackCodeLogn/diurnal-dbi-service/1/report.json,https://github.com/crackCodeLogn/diurnal-dbi-service/pull/1/files,src/main/java/com/vv/personal/diurnal/dbi/config/DbiConfig.java,6e961afaa8a0145c8e3fe9995bb1de1724b49803,79,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
dr0i/jsonld-java/1/report.json,https://github.com/dr0i/jsonld-java/pull/1/files,core/src/test/java/com/github/jsonldjava/core/ContextSerializationTest.java,b2a8ac68ae85b5f304ce930d161e8d686780996c,17,UI_INHERITANCE_UNSAFE_GETRESOURCE,3,TRUE,,
Problemes/mall/1/report.json,https://github.com/Problemes/mall/pull/1/files,mall-admin/src/main/java/com/macro/mall/controller/MinioController.java,10163c966b36288b145e399d367883bfc44ce807,92,NM_METHOD_NAMING_CONVENTION,5,TRUE,,
Problemes/mall/1/report.json,https://github.com/Problemes/mall/pull/1/files,mall-admin/src/main/java/com/macro/mall/controller/MinioController.java,10163c966b36288b145e399d367883bfc44ce807,97,NM_METHOD_NAMING_CONVENTION,5,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/pull/1/files,CBBAtividadePratica1.java,d6207c53ab7c8c6250db51e672435e798ece218d,7,DM_STRING_CTOR,2,TRUE,,
ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/pull/1/files,CBBAtividadePratica1.java,d6207c53ab7c8c6250db51e672435e798ece218d,8,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/pull/1/files,CBBAtividadePratica2.java,d6207c53ab7c8c6250db51e672435e798ece218d,7,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/pull/1/files,CBBAtividadePratica3.java,d6207c53ab7c8c6250db51e672435e798ece218d,7,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-alanjoaoemanuel/pull/1/files,CBBAtividadePratica3.java,d6207c53ab7c8c6250db51e672435e798ece218d,8,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/pull/1/files,TesteIgualdade.java,a6155b2b0765e8cbfbfddeebf7ae5c76dad58497,6,DM_STRING_CTOR,2,TRUE,,
ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/pull/1/files,TesteIgualdade.java,a6155b2b0765e8cbfbfddeebf7ae5c76dad58497,7,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/pull/1/files,TesteIgualdade2.java,a6155b2b0765e8cbfbfddeebf7ae5c76dad58497,6,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/pull/1/files,TesteIgualdade3.java,a6155b2b0765e8cbfbfddeebf7ae5c76dad58497,6,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/pull/1/files,TesteIgualdade3.java,a6155b2b0765e8cbfbfddeebf7ae5c76dad58497,7,DM_STRING_CTOR,2,FALSE,,
ifpb-cz-ads/poo-2020-2-ac06-lukastavares/1/report.json,https://github.com/ifpb-cz-ads/poo-2020-2-ac06-lukastavares/pull/1/files,Aula6/src/Aula/excer.java,30aaff27c2fe48c91d4edc31225e162f88736ea0,3,NM_CLASS_NAMING_CONVENTION,2,TRUE,,
